statenum,casenum,vnumber,pnumber,arrhr,arrmin,arrtime,atmcond,city,county,accdate,accday,acchr,accmin,accmon,arf1,arf2,arf3,acctime,caseyear,dayofweek,hosphr,hospmin,hosptime,fhevent,holiday,heavytruck,latitude,latdeg,latmin,latsec,lightcond,longitude,londeg,lonmin,lonsec,manncol,milepnt,nhs,nothr,notmin,nottime,numfatal,nmforms,vforms,rxing,reljuncinter,relrdwy,schlbus,spejur,trafid1,age,alcres,alctst,deathdate,dthday,dthhr,dthmin,dthmon,deathtime,dthyr,drugres1,drugres2,drugres3,drugtst1,drugtst2,drugtst3,hispanic,injury,methalc,methdrug,prf1,prf2,prf3,ptype,druginv,alcinvol,race,sex,lagtime
39,805,1,1,22,31,2231,2,1800,49,10312013,31,22,24,10,0,0,0,2224,2013,5,88,88,8888,8,0,0,40.05953889,40,3,34.34,3,-82.95303056,82,57,10.91,0,0,0,22,25,2225,1,1,1,0,0,1,0,0,MORSE RD,999,96,0,88888888,88,88,88,88,8888,8888,95,0,0,6,0,0,0,0,9,8,0,0,0,1,8,8,0,9,99999
39,809,1,1,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,20,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,2,99999
39,809,1,2,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,9,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,2,0,0,0,2,99999
39,809,1,3,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,13,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,2,0,0,0,2,99999
39,809,1,4,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,8,96,0,11022013,2,22,14,11,2214,2013,0,0,0,0,0,0,7,4,9,8,0,0,0,2,0,0,2,2,102
39,809,1,5,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,20,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,2,0,0,0,2,99999
39,809,1,6,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,16,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,2,0,0,0,2,99999
39,809,1,7,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,15,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,2,0,0,0,8,99999
39,809,1,8,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,998,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,2,0,0,0,8,99999
39,809,1,9,21,21,2121,10,0,49,11022013,2,21,12,11,0,0,0,2112,2013,7,21,47,2147,25,0,0,40.081825,40,4,54.57,3,-82.90841944,82,54,30.31,0,304,1,21,14,2114,1,0,1,0,1,4,0,0,I-270,1,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,2,0,0,0,2,99999
39,847,0,1,20,18,2018,1,0,49,11122013,12,20,14,11,0,0,0,2014,2013,3,20,48,2048,8,0,0,39.95251389,39,57,9.05,2,-83.12435833,83,7,27.69,0,59,0,20,16,2016,1,1,1,0,0,1,0,0,US-40,76,0,1,11252013,25,19,1,11,1901,2013,177,0,0,1,0,0,7,4,9,8,0,0,0,5,0,0,1,1,31047
39,847,1,1,20,18,2018,1,0,49,11122013,12,20,14,11,0,0,0,2014,2013,3,20,48,2048,8,0,0,39.95251389,39,57,9.05,2,-83.12435833,83,7,27.69,0,59,0,20,16,2016,1,1,1,0,0,1,0,0,US-40,19,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,852,1,1,9,6,906,1,1800,49,11132013,13,8,53,11,0,0,0,853,2013,4,9,36,936,12,0,0,39.8954,39,53,43.44,1,-82.88255556,82,52,57.2,6,0,0,8,58,858,1,0,2,0,0,1,0,0,HAMILTON RD,27,0,1,11132013,13,9,5,11,905,2013,996,0,0,1,0,0,7,4,9,8,0,0,0,1,8,8,1,2,12
39,852,2,1,9,6,906,1,1800,49,11132013,13,8,53,11,0,0,0,853,2013,4,9,36,936,12,0,0,39.8954,39,53,43.44,1,-82.88255556,82,52,57.2,6,0,0,8,58,858,1,0,2,0,0,1,0,0,HAMILTON RD,47,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,1,8,8,0,1,99999
39,876,1,1,4,53,453,4,1800,49,11262013,26,4,49,11,0,0,0,449,2013,3,88,88,8888,12,0,0,39.94266944,39,56,33.61,2,-83.09421111,83,5,39.16,6,0,0,4,49,449,1,0,2,0,0,1,0,0,WILSON RD,49,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,876,2,1,4,53,453,4,1800,49,11262013,26,4,49,11,0,0,0,449,2013,3,88,88,8888,12,0,0,39.94266944,39,56,33.61,2,-83.09421111,83,5,39.16,6,0,0,4,49,449,1,0,2,0,0,1,0,0,WILSON RD,36,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,876,2,2,4,53,453,4,1800,49,11262013,26,4,49,11,0,0,0,449,2013,3,88,88,8888,12,0,0,39.94266944,39,56,33.61,2,-83.09421111,83,5,39.16,6,0,0,4,49,449,1,0,2,0,0,1,0,0,WILSON RD,23,0,1,11262013,26,5,1,11,501,2013,177,605,996,1,1,1,7,4,9,8,0,0,0,2,8,8,1,1,12
39,884,1,1,1,13,113,1,0,49,11282013,28,0,40,11,0,0,0,40,2013,5,1,52,152,34,8,0,40.10576389,40,6,20.75,2,-83.20608056,83,12,21.89,0,1,0,0,51,51,1,0,1,0,0,4,0,0,SR-161,22,20,1,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,1,8,0,0,0,1,0,1,0,1,99999
39,884,1,2,1,13,113,1,0,49,11282013,28,0,40,11,0,0,0,40,2013,5,1,52,152,34,8,0,40.10576389,40,6,20.75,2,-83.20608056,83,12,21.89,0,1,0,0,51,51,1,0,1,0,0,4,0,0,SR-161,28,10,1,11282013,28,1,1,11,101,2013,996,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,1,1,21
39,884,1,3,1,13,113,1,0,49,11282013,28,0,40,11,0,0,0,40,2013,5,1,52,152,34,8,0,40.10576389,40,6,20.75,2,-83.20608056,83,12,21.89,0,1,0,0,51,51,1,0,1,0,0,4,0,0,SR-161,25,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,884,1,4,1,13,113,1,0,49,11282013,28,0,40,11,0,0,0,40,2013,5,1,52,152,34,8,0,40.10576389,40,6,20.75,2,-83.20608056,83,12,21.89,0,1,0,0,51,51,1,0,1,0,0,4,0,0,SR-161,22,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,884,1,5,1,13,113,1,0,49,11282013,28,0,40,11,0,0,0,40,2013,5,1,52,152,34,8,0,40.10576389,40,6,20.75,2,-83.20608056,83,12,21.89,0,1,0,0,51,51,1,0,1,0,0,4,0,0,SR-161,23,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,923,1,1,6,24,624,4,1800,49,12142013,14,6,14,12,0,0,0,614,2013,7,6,52,652,12,0,1,40.14822222,40,8,53.6,3,-82.97029722,82,58,13.07,1,10,1,6,19,619,1,0,2,0,1,6,0,0,I-71,29,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,923,2,1,6,24,624,4,1800,49,12142013,14,6,14,12,0,0,0,614,2013,7,6,52,652,12,0,1,40.14822222,40,8,53.6,3,-82.97029722,82,58,13.07,1,10,1,6,19,619,1,0,2,0,1,6,0,0,I-71,61,96,0,12142013,14,6,27,12,627,2013,0,0,0,0,0,0,7,4,9,8,0,0,0,1,0,0,1,1,13
39,939,0,1,88,88,8888,1,0,49,12242013,24,11,4,12,0,0,0,1104,2013,3,88,88,8888,8,0,1,39.830125,39,49,48.45,1,-82.93420556,82,56,3.14,0,35,1,88,88,8888,1,1,1,0,0,1,0,0,SR-317 LONDON GROVEPORT RD,57,0,1,12242013,24,11,13,12,1113,2013,1,0,0,1,0,0,7,4,9,8,0,0,0,5,0,0,1,1,9
39,939,1,1,88,88,8888,1,0,49,12242013,24,11,4,12,0,0,0,1104,2013,3,88,88,8888,8,0,1,39.830125,39,49,48.45,1,-82.93420556,82,56,3.14,0,35,1,88,88,8888,1,1,1,0,0,1,0,0,SR-317 LONDON GROVEPORT RD,43,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,953,0,1,20,29,2029,10,1800,49,12302013,30,20,23,12,0,0,0,2023,2013,2,88,88,8888,8,0,0,39.92741111,39,55,38.68,3,-82.83131111,82,49,52.72,0,0,0,20,26,2026,1,1,1,0,0,1,0,0,BRICE RD,50,12,1,12302013,30,20,33,12,2033,2013,1,0,0,1,0,0,7,4,9,8,0,0,0,5,0,0,2,1,10
39,953,1,1,20,29,2029,10,1800,49,12302013,30,20,23,12,0,0,0,2023,2013,2,88,88,8888,8,0,0,39.92741111,39,55,38.68,3,-82.83131111,82,49,52.72,0,0,0,20,26,2026,1,1,1,0,0,1,0,0,BRICE RD,57,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,5,1,1,15,19,1519,1,2270,49,1052012,5,15,17,1,0,0,0,1517,2012,5,15,46,1546,12,0,1,40.098525,40,5,54.69,1,-83.13466389,83,8,4.79,1,170,1,15,19,1519,1,0,3,0,1,1,0,0,I-270,63,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,5,2,1,15,19,1519,1,2270,49,1052012,5,15,17,1,0,0,0,1517,2012,5,15,46,1546,12,0,1,40.098525,40,5,54.69,1,-83.13466389,83,8,4.79,1,170,1,15,19,1519,1,0,3,0,1,1,0,0,I-270,66,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,2,99999
39,5,2,2,15,19,1519,1,2270,49,1052012,5,15,17,1,0,0,0,1517,2012,5,15,46,1546,12,0,1,40.098525,40,5,54.69,1,-83.13466389,83,8,4.79,1,170,1,15,19,1519,1,0,3,0,1,1,0,0,I-270,44,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,5,2,3,15,19,1519,1,2270,49,1052012,5,15,17,1,0,0,0,1517,2012,5,15,46,1546,12,0,1,40.098525,40,5,54.69,1,-83.13466389,83,8,4.79,1,170,1,15,19,1519,1,0,3,0,1,1,0,0,I-270,21,0,1,1052012,5,15,56,1,1556,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,1,1,39
39,5,3,1,15,19,1519,1,2270,49,1052012,5,15,17,1,0,0,0,1517,2012,5,15,46,1546,12,0,1,40.098525,40,5,54.69,1,-83.13466389,83,8,4.79,1,170,1,15,19,1519,1,0,3,0,1,1,0,0,I-270,39,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,21,1,1,99,99,9999,2,9150,49,1122012,12,10,14,1,0,0,0,1014,2012,5,99,99,9999,12,0,0,40.10668056,40,6,24.05,1,-83.01665833,83,0,59.97,6,226,0,99,99,9999,1,0,2,0,0,1,0,0,US-23,92,0,1,1122012,12,17,50,1,1750,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,2,736
39,21,2,1,99,99,9999,2,9150,49,1122012,12,10,14,1,0,0,0,1014,2012,5,99,99,9999,12,0,0,40.10668056,40,6,24.05,1,-83.01665833,83,0,59.97,6,226,0,99,99,9999,1,0,2,0,0,1,0,0,US-23,42,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,2,99999
39,31,1,1,0,19,19,10,1800,49,1152012,15,0,6,1,0,0,0,6,2012,1,0,38,38,12,2,0,39.91582778,39,54,56.98,3,-82.99330278,82,59,35.89,2,91,1,0,11,11,2,0,2,0,0,1,0,0,SR-104 FRANK RD,54,0,1,1152012,15,0,39,1,39,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,2,2,33
39,31,1,2,0,19,19,10,1800,49,1152012,15,0,6,1,0,0,0,6,2012,1,0,38,38,12,2,0,39.91582778,39,54,56.98,3,-82.99330278,82,59,35.89,2,91,1,0,11,11,2,0,2,0,0,1,0,0,SR-104 FRANK RD,13,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,31,2,1,0,19,19,10,1800,49,1152012,15,0,6,1,0,0,0,6,2012,1,0,38,38,12,2,0,39.91582778,39,54,56.98,3,-82.99330278,82,59,35.89,2,91,1,0,11,11,2,0,2,0,0,1,0,0,SR-104 FRANK RD,25,0,1,1192012,19,14,19,1,1419,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,1,2,1,11013
39,32,0,1,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,49,37,1,1172012,17,21,22,1,2122,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,5,0,1,1,1,7
39,32,1,1,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,26,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,32,2,1,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,51,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,32,3,1,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,61,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,32,4,1,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,29,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,32,5,1,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,45,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,32,5,2,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,37,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,2,99999
39,32,6,1,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,58,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,32,6,2,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,0,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,32,7,1,99,99,9999,4,1800,49,1172012,17,21,15,1,0,0,0,2115,2012,3,88,88,8888,8,2,0,39.97671111,39,58,36.16,2,-82.86924444,82,52,9.28,0,72,0,99,99,9999,1,1,7,0,0,1,0,0,SR-16 E BROAD ST,49,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,33,1,1,11,40,1140,10,1800,49,1272012,27,11,32,1,0,0,0,1132,2012,6,12,36,1236,24,0,1,39.93232778,39,55,56.38,1,-82.82114444,82,49,16.12,0,244,1,11,34,1134,1,0,4,0,1,3,0,0,I-70,58,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,33,2,1,11,40,1140,10,1800,49,1272012,27,11,32,1,0,0,0,1132,2012,6,12,36,1236,24,0,1,39.93232778,39,55,56.38,1,-82.82114444,82,49,16.12,0,244,1,11,34,1134,1,0,4,0,1,3,0,0,I-70,39,0,1,1272012,27,11,48,1,1148,2012,996,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,2,16
39,33,3,1,11,40,1140,10,1800,49,1272012,27,11,32,1,0,0,0,1132,2012,6,12,36,1236,24,0,1,39.93232778,39,55,56.38,1,-82.82114444,82,49,16.12,0,244,1,11,34,1134,1,0,4,0,1,3,0,0,I-70,46,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,33,4,1,11,40,1140,10,1800,49,1272012,27,11,32,1,0,0,0,1132,2012,6,12,36,1236,24,0,1,39.93232778,39,55,56.38,1,-82.82114444,82,49,16.12,0,244,1,11,34,1134,1,0,4,0,1,3,0,0,I-70,38,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,2,99999
39,33,4,2,11,40,1140,10,1800,49,1272012,27,11,32,1,0,0,0,1132,2012,6,12,36,1236,24,0,1,39.93232778,39,55,56.38,1,-82.82114444,82,49,16.12,0,244,1,11,34,1134,1,0,4,0,1,3,0,0,I-70,2,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,42,1,1,88,88,8888,1,1800,49,2232012,23,1,2,2,0,0,0,102,2012,5,88,88,8888,30,0,0,39.95332222,39,57,11.96,3,-82.95626944,82,57,22.57,0,162,1,88,88,8888,1,0,1,0,1,4,0,0,I-70,35,20,1,2232012,23,1,13,2,113,2012,605,0,0,1,0,0,7,4,9,8,0,0,0,1,0,1,2,2,11
39,65,0,1,19,53,1953,1,1800,49,2292012,29,19,46,2,0,0,0,1946,2012,4,20,7,2007,8,0,0,39.92835833,39,55,42.09,3,-83.09479722,83,5,41.27,0,0,0,19,47,1947,1,1,1,0,0,1,0,0,CLIME RD,34,18,1,2292012,29,20,23,2,2023,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,5,9,9,1,1,37
39,65,1,1,19,53,1953,1,1800,49,2292012,29,19,46,2,0,0,0,1946,2012,4,20,7,2007,8,0,0,39.92835833,39,55,42.09,3,-83.09479722,83,5,41.27,0,0,0,19,47,1947,1,1,1,0,0,1,0,0,CLIME RD,73,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,69,1,1,22,10,2210,1,1800,49,3052012,5,21,17,3,0,0,0,2117,2012,2,22,38,2238,12,0,0,39.96781667,39,58,4.14,3,-82.91378333,82,54,49.62,2,0,0,22,4,2204,1,0,2,0,0,1,0,0,JAMES RD,25,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,69,1,2,22,10,2210,1,1800,49,3052012,5,21,17,3,0,0,0,2117,2012,2,22,38,2238,12,0,0,39.96781667,39,58,4.14,3,-82.91378333,82,54,49.62,2,0,0,22,4,2204,1,0,2,0,0,1,0,0,JAMES RD,34,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,69,2,1,22,10,2210,1,1800,49,3052012,5,21,17,3,0,0,0,2117,2012,2,22,38,2238,12,0,0,39.96781667,39,58,4.14,3,-82.91378333,82,54,49.62,2,0,0,22,4,2204,1,0,2,0,0,1,0,0,JAMES RD,30,16,1,3052012,5,21,51,3,2151,2012,605,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,2,2,34
39,69,2,2,22,10,2210,1,1800,49,3052012,5,21,17,3,0,0,0,2117,2012,2,22,38,2238,12,0,0,39.96781667,39,58,4.14,3,-82.91378333,82,54,49.62,2,0,0,22,4,2204,1,0,2,0,0,1,0,0,JAMES RD,28,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,84,1,1,13,2,1302,1,0,49,3222012,22,12,48,3,0,0,0,1248,2012,5,13,21,1321,1,0,0,40.099975,40,5,59.91,1,-82.92268056,82,55,21.65,0,288,1,12,52,1252,1,0,1,0,1,1,0,0,I-270,65,0,1,3222012,22,17,28,3,1728,2012,348,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,440
39,130,0,1,20,42,2042,1,1800,49,3282012,28,20,36,3,0,0,0,2036,2012,4,21,7,2107,8,0,0,40.05857222,40,3,30.86,3,-82.93238889,82,55,56.6,0,0,0,20,37,2037,1,1,1,0,0,1,0,0,MORSE RD,37,0,1,3282012,28,21,10,3,2110,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,5,9,9,1,1,34
39,130,1,1,20,42,2042,1,1800,49,3282012,28,20,36,3,0,0,0,2036,2012,4,21,7,2107,8,0,0,40.05857222,40,3,30.86,3,-82.93238889,82,55,56.6,0,0,0,20,37,2037,1,1,1,0,0,1,0,0,MORSE RD,49,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,132,1,1,17,12,1712,1,1800,49,3292012,29,17,6,3,0,0,0,1706,2012,5,18,2,1802,12,0,0,39.91229444,39,54,44.26,1,-82.97850833,82,58,42.63,2,0,0,17,7,1707,2,0,2,0,0,1,0,0,GROVEPORT RD,29,0,1,3292012,29,17,26,3,1726,2012,605,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,2,1,20
39,132,1,2,17,12,1712,1,1800,49,3292012,29,17,6,3,0,0,0,1706,2012,5,18,2,1802,12,0,0,39.91229444,39,54,44.26,1,-82.97850833,82,58,42.63,2,0,0,17,7,1707,2,0,2,0,0,1,0,0,GROVEPORT RD,52,0,1,3292012,29,17,49,3,1749,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,2,2,43
39,132,1,3,17,12,1712,1,1800,49,3292012,29,17,6,3,0,0,0,1706,2012,5,18,2,1802,12,0,0,39.91229444,39,54,44.26,1,-82.97850833,82,58,42.63,2,0,0,17,7,1707,2,0,2,0,0,1,0,0,GROVEPORT RD,0,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,132,2,1,17,12,1712,1,1800,49,3292012,29,17,6,3,0,0,0,1706,2012,5,18,2,1802,12,0,0,39.91229444,39,54,44.26,1,-82.97850833,82,58,42.63,2,0,0,17,7,1707,2,0,2,0,0,1,0,0,GROVEPORT RD,21,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,132,2,2,17,12,1712,1,1800,49,3292012,29,17,6,3,0,0,0,1706,2012,5,18,2,1802,12,0,0,39.91229444,39,54,44.26,1,-82.97850833,82,58,42.63,2,0,0,17,7,1707,2,0,2,0,0,1,0,0,GROVEPORT RD,22,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,132,2,3,17,12,1712,1,1800,49,3292012,29,17,6,3,0,0,0,1706,2012,5,18,2,1802,12,0,0,39.91229444,39,54,44.26,1,-82.97850833,82,58,42.63,2,0,0,17,7,1707,2,0,2,0,0,1,0,0,GROVEPORT RD,22,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,138,1,1,13,47,1347,10,1800,49,1172012,17,13,40,1,0,0,0,1340,2012,3,14,12,1412,12,2,0,39.93899167,39,56,20.37,1,-82.97798056,82,58,40.73,6,0,0,13,42,1342,1,0,2,0,0,1,0,0,THURMAN AVE,59,0,1,1182012,18,12,36,1,1236,2012,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,2256
39,138,2,1,13,47,1347,10,1800,49,1172012,17,13,40,1,0,0,0,1340,2012,3,14,12,1412,12,2,0,39.93899167,39,56,20.37,1,-82.97798056,82,58,40.73,6,0,0,13,42,1342,1,0,2,0,0,1,0,0,THURMAN AVE,19,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
