statenum,casenum,vnumber,pnumber,arrhr,arrmin,arrtime,atmcond,atmcond2,city,county,accdate,accday,acchr,accmin,accmon,arf1,arf2,arf3,acctime,caseyear,dayofweek,driverdrowsy,hosphr,hospmin,hosptime,fhevent,funcsystem,holiday,landuse,heavytruck,latitude,latdeg,latmin,latsec,lightcond,longitude,londeg,lonmin,lonsec,manncol,milepnt,nhs,nothr,notmin,nottime,numfatal,nmforms,pforms,vforms,ownership,rxing,reljunc,reljuncinter,relrdwy,rtesign,schlbus,spejur,speeding,trafid1,trafid2,intersectiontype,conszone,age,alcres,alcsts,alctst,deathdate,dthday,dthhr,dthmin,dthmon,deathtime,dthyr,diedscene,drugres1,drugres2,drugres3,drugsts,drugtst1,drugtst2,drugtst3,injurwrk,hispanic,injury,methalc,methdrug,prf1,prf2,prf3,ptype,druginv,alcinvol,race,sex,lagtime,takehosp
39,793,1,1,2,32,232,1,0,1800,49,5112016,11,2,25,5,0,0,0,225,2016,4,0,2,44,244,8,2,0,2,0,40.05196111,40,3,7.06,3,-83.03286111,83,1,58.3,0,71,1,2,27,227,1,1,1,1,1,0,1,0,1,3,0,0,0,SR-315,.,1,0,34,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,795,1,1,20,20,2020,10,0,0,49,10092016,9,20,14,10,0,0,0,2014,2016,1,0,21,13,2113,12,6,7,2,0,39.84441111,39,50,39.88,2,-83.18513333,83,11,6.48,2,0,0,20,16,2016,2,0,3,2,2,0,1,0,1,4,0,0,0,CR-3 HARRISBURG-GEORGESVILLE R,.,1,0,45,220,2,1,10092016,9,20,23,10,2023,2016,7,189,188,996,2,1,1,1,0,7,4,1,1,0,0,0,1,1,1,1,1,9,0
39,795,1,2,20,20,2020,10,0,0,49,10092016,9,20,14,10,0,0,0,2014,2016,1,0,21,13,2113,12,6,7,2,0,39.84441111,39,50,39.88,2,-83.18513333,83,11,6.48,2,0,0,20,16,2016,2,0,3,2,2,0,1,0,1,4,0,0,0,CR-3 HARRISBURG-GEORGESVILLE R,.,1,0,42,0,2,1,10092016,9,22,43,10,2243,2016,7,996,0,0,2,1,0,0,0,7,4,9,8,0,0,0,2,8,8,1,2,229,0
39,795,2,1,20,20,2020,10,0,0,49,10092016,9,20,14,10,0,0,0,2014,2016,1,0,21,13,2113,12,6,7,2,0,39.84441111,39,50,39.88,2,-83.18513333,83,11,6.48,2,0,0,20,16,2016,2,0,3,2,2,0,1,0,1,4,0,0,0,CR-3 HARRISBURG-GEORGESVILLE R,.,1,0,35,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,1,0,0,0,1,99999,5
39,797,0,1,5,43,543,1,0,1800,49,9262016,26,5,40,9,0,0,0,540,2016,2,0,6,6,606,8,4,0,2,0,39.89596111,39,53,45.46,3,-82.87420833,82,52,27.15,0,0,0,5,41,541,1,1,2,1,2,0,1,0,1,4,0,0,0,CR-376 WINCHESTER PIKE,CR-371 NOE-BIXBY RD,1,0,19,996,0,0,10202016,20,21,48,10,2148,2016,0,0,0,0,0,0,0,0,0,7,4,9,8,0,0,0,5,0,0,1,2,59208,5
39,797,1,1,5,43,543,1,0,1800,49,9262016,26,5,40,9,0,0,0,540,2016,2,0,6,6,606,8,4,0,2,0,39.89596111,39,53,45.46,3,-82.87420833,82,52,27.15,0,0,0,5,41,541,1,1,2,1,2,0,1,0,1,4,0,0,0,CR-376 WINCHESTER PIKE,CR-371 NOE-BIXBY RD,1,0,29,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,797,1,2,5,43,543,1,0,1800,49,9262016,26,5,40,9,0,0,0,540,2016,2,0,6,6,606,8,4,0,2,0,39.89596111,39,53,45.46,3,-82.87420833,82,52,27.15,0,0,0,5,41,541,1,1,2,1,2,0,1,0,1,4,0,0,0,CR-376 WINCHESTER PIKE,CR-371 NOE-BIXBY RD,1,0,59,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,2,99999,0
39,800,0,1,6,28,628,10,0,0,49,10132016,13,6,21,10,0,0,0,621,2016,5,0,88,88,8888,8,3,0,2,0,39.95356111,39,57,12.82,2,-83.10275278,83,6,9.91,0,71,1,6,24,624,1,1,1,1,1,0,1,0,1,2,0,0,0,US-40,.,1,0,59,90,2,1,10132016,13,6,31,10,631,2016,7,600,407,996,2,1,2,3,0,7,4,1,1,0,0,0,5,1,1,1,1,10,0
39,800,1,1,6,28,628,10,0,0,49,10132016,13,6,21,10,0,0,0,621,2016,5,0,88,88,8888,8,3,0,2,0,39.95356111,39,57,12.82,2,-83.10275278,83,6,9.91,0,71,1,6,24,624,1,1,1,1,1,0,1,0,1,2,0,0,0,US-40,.,1,0,31,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,817,1,1,13,57,1357,1,0,0,49,10192016,19,13,51,10,0,0,0,1351,2016,4,0,88,88,8888,52,1,0,2,0,39.90430278,39,54,15.49,1,-83.07999722,83,4,47.99,0,352,1,13,52,1352,1,0,1,1,1,0,5,1,4,1,0,0,0,I-270,.,1,0,51,100,2,1,10192016,19,13,57,10,1357,2016,7,600,605,996,2,1,1,3,0,7,4,1,1,0,0,0,1,1,1,1,1,6,0
39,827,1,1,17,18,1718,1,0,5550,49,10092016,9,17,12,10,0,0,0,1712,2016,1,0,17,45,1745,59,2,7,2,0,40.07994722,40,4,47.81,1,-82.77875278,82,46,43.51,0,229,1,17,14,1714,1,0,2,1,1,0,1,0,4,3,0,0,1,SR-161,.,1,0,33,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,1,0,0,0,1,99999,5
39,827,1,2,17,18,1718,1,0,5550,49,10092016,9,17,12,10,0,0,0,1712,2016,1,0,17,45,1745,59,2,7,2,0,40.07994722,40,4,47.81,1,-82.77875278,82,46,43.51,0,229,1,17,14,1714,1,0,2,1,1,0,1,0,4,3,0,0,1,SR-161,.,1,0,32,0,2,1,10092016,9,17,57,10,1757,2016,0,151,996,0,2,1,3,0,0,7,4,9,8,0,0,0,2,8,8,1,1,45,5
39,847,1,1,9,32,932,1,0,3200,49,10172016,17,9,25,10,0,0,0,925,2016,2,0,10,12,1012,20,1,0,2,0,39.83985833,39,50,23.49,1,-83.09091111,83,5,27.28,0,60,1,9,23,923,1,0,5,2,1,0,5,1,8,1,0,0,0,I-71,.,1,4,41,0,2,1,10172016,17,9,36,10,936,2016,7,151,189,300,2,1,1,1,0,7,4,9,8,0,0,0,1,0,0,1,1,11,0
39,847,2,1,9,32,932,1,0,3200,49,10172016,17,9,25,10,0,0,0,925,2016,2,0,10,12,1012,20,1,0,2,0,39.83985833,39,50,23.49,1,-83.09091111,83,5,27.28,0,60,1,9,23,923,1,0,5,2,1,0,5,1,8,1,0,0,0,I-71,.,1,4,33,0,2,98,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,1,9,8,0,0,0,1,0,0,0,1,99999,5
39,847,2,2,9,32,932,1,0,3200,49,10172016,17,9,25,10,0,0,0,925,2016,2,0,10,12,1012,20,1,0,2,0,39.83985833,39,50,23.49,1,-83.09091111,83,5,27.28,0,60,1,9,23,923,1,0,5,2,1,0,5,1,8,1,0,0,0,I-71,.,1,4,50,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,1,99999,0
39,847,2,3,9,32,932,1,0,3200,49,10172016,17,9,25,10,0,0,0,925,2016,2,0,10,12,1012,20,1,0,2,0,39.83985833,39,50,23.49,1,-83.09091111,83,5,27.28,0,60,1,9,23,923,1,0,5,2,1,0,5,1,8,1,0,0,0,I-71,.,1,4,46,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,1,99999,0
39,847,2,4,9,32,932,1,0,3200,49,10172016,17,9,25,10,0,0,0,925,2016,2,0,10,12,1012,20,1,0,2,0,39.83985833,39,50,23.49,1,-83.09091111,83,5,27.28,0,60,1,9,23,923,1,0,5,2,1,0,5,1,8,1,0,0,0,I-71,.,1,4,22,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,1,99999,0
39,899,1,1,21,28,2128,1,0,1800,49,11112016,11,21,24,11,0,0,0,2124,2016,6,0,22,4,2204,12,5,0,2,0,39.88206944,39,52,55.45,3,-82.99828333,82,59,53.82,1,0,0,21,24,2124,1,0,4,3,4,0,2,0,1,6,0,0,1,OBETZ RD,SOUTHPOINT BLVD,3,0,54,40,2,1,11112016,11,22,42,11,2242,2016,0,300,996,0,2,1,8,0,0,7,4,9,8,0,0,0,1,0,0,1,1,118,5
39,899,2,1,21,28,2128,1,0,1800,49,11112016,11,21,24,11,0,0,0,2124,2016,6,0,22,4,2204,12,5,0,2,0,39.88206944,39,52,55.45,3,-82.99828333,82,59,53.82,1,0,0,21,24,2124,1,0,4,3,4,0,2,0,1,6,0,0,1,OBETZ RD,SOUTHPOINT BLVD,3,0,27,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,1,0,0,0,1,99999,5
39,899,3,1,21,28,2128,1,0,1800,49,11112016,11,21,24,11,0,0,0,2124,2016,6,0,22,4,2204,12,5,0,2,0,39.88206944,39,52,55.45,3,-82.99828333,82,59,53.82,1,0,0,21,24,2124,1,0,4,3,4,0,2,0,1,6,0,0,1,OBETZ RD,SOUTHPOINT BLVD,3,0,40,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,899,3,2,21,28,2128,1,0,1800,49,11112016,11,21,24,11,0,0,0,2124,2016,6,0,22,4,2204,12,5,0,2,0,39.88206944,39,52,55.45,3,-82.99828333,82,59,53.82,1,0,0,21,24,2124,1,0,4,3,4,0,2,0,1,6,0,0,1,OBETZ RD,SOUTHPOINT BLVD,3,0,44,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,1,99999,0
39,901,0,1,14,28,1428,1,0,0,49,11042016,4,14,20,11,23,0,0,1420,2016,6,0,88,88,8888,8,1,0,2,0,40.002375,40,0,8.55,1,-82.92181944,82,55,18.55,0,0,1,14,20,1420,1,1,2,2,1,0,1,0,4,1,0,0,0,I-670 AIRPORT RD,.,1,0,46,0,2,1,11042016,4,14,27,11,1427,2016,7,996,0,0,2,3,0,0,0,7,4,9,8,0,0,0,5,0,0,2,2,7,0
39,901,1,1,14,28,1428,1,0,0,49,11042016,4,14,20,11,23,0,0,1420,2016,6,0,88,88,8888,8,1,0,2,0,40.002375,40,0,8.55,1,-82.92181944,82,55,18.55,0,0,1,14,20,1420,1,1,2,2,1,0,1,0,4,1,0,0,0,I-670 AIRPORT RD,.,1,0,38,0,2,1,88888888,88,88,88,88,8888,8888,0,407,402,0,2,1,1,0,8,0,1,1,1,0,0,0,1,1,0,0,2,99999,0
39,901,1,2,14,28,1428,1,0,0,49,11042016,4,14,20,11,23,0,0,1420,2016,6,0,88,88,8888,8,1,0,2,0,40.002375,40,0,8.55,1,-82.92181944,82,55,18.55,0,0,1,14,20,1420,1,1,2,2,1,0,1,0,4,1,0,0,0,I-670 AIRPORT RD,.,1,0,13,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,2,99999,0
39,915,0,1,22,3,2203,1,0,1800,49,11162016,16,21,55,11,0,0,0,2155,2016,4,0,88,88,8888,8,3,0,2,0,39.86790278,39,52,4.45,2,-83.00521667,83,0,18.78,0,45,1,21,58,2158,1,1,2,1,1,0,1,0,1,3,0,0,0,SR-23 HIGH ST,CR-121 RATHMEL RD,1,0,35,0,2,1,11162016,16,22,7,11,2207,2016,7,407,402,155,2,2,2,2,0,7,4,9,8,0,0,0,5,0,0,1,1,12,0
39,915,1,1,22,3,2203,1,0,1800,49,11162016,16,21,55,11,0,0,0,2155,2016,4,0,88,88,8888,8,3,0,2,0,39.86790278,39,52,4.45,2,-83.00521667,83,0,18.78,0,45,1,21,58,2158,1,1,2,1,1,0,1,0,1,3,0,0,0,SR-23 HIGH ST,CR-121 RATHMEL RD,1,0,39,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,915,1,2,22,3,2203,1,0,1800,49,11162016,16,21,55,11,0,0,0,2155,2016,4,0,88,88,8888,8,3,0,2,0,39.86790278,39,52,4.45,2,-83.00521667,83,0,18.78,0,45,1,21,58,2158,1,1,2,1,1,0,1,0,1,3,0,0,0,SR-23 HIGH ST,CR-121 RATHMEL RD,1,0,34,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,2,99999,0
39,972,1,1,4,16,416,1,0,1800,49,11062016,6,4,0,11,0,0,0,400,2016,1,0,4,21,421,21,3,0,2,0,39.91655833,39,54,59.61,3,-82.88056667,82,52,50.04,0,110,1,4,5,405,1,0,2,1,1,0,1,0,4,3,0,0,0,SR-317 HAMILTON RD,.,1,0,36,10,2,1,11062016,6,4,18,11,418,2016,7,600,998,996,2,1,1,1,0,7,4,9,8,0,0,0,1,0,0,2,1,18,0
39,972,1,2,4,16,416,1,0,1800,49,11062016,6,4,0,11,0,0,0,400,2016,1,0,4,21,421,21,3,0,2,0,39.91655833,39,54,59.61,3,-82.88056667,82,52,50.04,0,110,1,4,5,405,1,0,2,1,1,0,1,0,4,3,0,0,0,SR-317 HAMILTON RD,.,1,0,28,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,3,9,8,0,0,0,2,8,8,0,2,99999,5
39,973,1,1,3,41,341,1,0,0,49,12102016,10,3,28,12,0,0,0,328,2016,7,0,88,88,8888,21,2,0,2,0,40.06321389,40,3,47.57,3,-83.03203056,83,1,55.31,0,63,1,3,30,330,1,0,1,1,1,0,1,0,4,3,0,0,1,SR-315,.,1,0,40,0,2,1,12102016,10,3,40,12,340,2016,7,1,0,0,2,1,0,0,0,7,4,9,8,0,0,0,1,8,8,2,1,12,0
39,985,1,1,3,15,315,1,0,1800,49,11282016,28,2,55,11,0,0,0,255,2016,2,0,3,35,335,12,3,0,2,0,39.81718889,39,49,1.88,2,-82.99875833,82,59,55.53,2,10,1,3,7,307,1,0,4,3,1,0,1,0,1,3,0,0,0,SR-23 HIGH ST,.,1,0,60,130,2,3,11282016,28,3,12,11,312,2016,7,600,996,0,2,1,1,0,0,7,4,9,8,0,0,0,1,0,0,2,2,17,0
39,985,2,1,3,15,315,1,0,1800,49,11282016,28,2,55,11,0,0,0,255,2016,2,0,3,35,335,12,3,0,2,0,39.81718889,39,49,1.88,2,-82.99875833,82,59,55.53,2,10,1,3,7,307,1,0,4,3,1,0,1,0,1,3,0,0,0,SR-23 HIGH ST,.,1,0,18,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,1,0,0,0,2,99999,5
39,985,2,2,3,15,315,1,0,1800,49,11282016,28,2,55,11,0,0,0,255,2016,2,0,3,35,335,12,3,0,2,0,39.81718889,39,49,1.88,2,-82.99875833,82,59,55.53,2,10,1,3,7,307,1,0,4,3,1,0,1,0,1,3,0,0,0,SR-23 HIGH ST,.,1,0,20,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,2,8,8,0,2,99999,5
39,985,3,1,3,15,315,1,0,1800,49,11282016,28,2,55,11,0,0,0,255,2016,2,0,3,35,335,12,3,0,2,0,39.81718889,39,49,1.88,2,-82.99875833,82,59,55.53,2,10,1,3,7,307,1,0,4,3,1,0,1,0,1,3,0,0,0,SR-23 HIGH ST,.,1,0,45,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,1,0,0,0,1,99999,5
39,994,1,1,12,32,1232,1,0,0,49,12012016,1,12,25,12,0,0,0,1225,2016,5,0,12,53,1253,33,4,0,2,0,39.90786111,39,54,28.3,1,-82.86505,82,51,54.18,0,0,0,12,27,1227,1,0,1,1,2,0,3,0,4,4,0,0,0,CR-371 NOE BIXBY RD,TR-2393 SEDALIA DR,2,0,94,0,2,1,12012016,1,13,24,12,1324,2016,0,996,0,0,2,3,0,0,0,7,4,9,8,0,0,0,1,0,0,1,2,59,5
39,1005,1,1,3,0,300,4,0,1800,49,12192016,19,2,51,12,0,0,0,251,2016,2,0,3,29,329,12,5,0,2,1,40.01171944,40,0,42.19,3,-82.92931111,82,55,45.52,1,0,0,2,55,255,1,0,3,3,4,0,1,0,1,6,0,0,1,N CASSADY AVE,.,1,0,24,208,2,1,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,1,9,8,0,0,0,1,0,1,0,1,99999,5
39,1005,2,1,3,0,300,4,0,1800,49,12192016,19,2,51,12,0,0,0,251,2016,2,0,3,29,329,12,5,0,2,1,40.01171944,40,0,42.19,3,-82.92931111,82,55,45.52,1,0,0,2,55,255,1,0,3,3,4,0,1,0,1,6,0,0,1,N CASSADY AVE,.,1,0,68,90,2,1,12192016,19,3,5,12,305,2016,7,1,0,0,2,1,0,0,0,7,4,9,8,0,0,0,1,0,0,2,2,14,0
39,1005,3,1,3,0,300,4,0,1800,49,12192016,19,2,51,12,0,0,0,251,2016,2,0,3,29,329,12,5,0,2,1,40.01171944,40,0,42.19,3,-82.92931111,82,55,45.52,1,0,0,2,55,255,1,0,3,3,4,0,1,0,1,6,0,0,1,N CASSADY AVE,.,1,0,61,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,1,9,8,0,0,0,1,0,0,0,1,99999,0
39,1008,1,1,0,5,5,1,0,1800,49,11132016,13,0,0,11,0,0,0,0,2016,1,0,0,58,58,21,4,0,2,0,39.91316389,39,54,47.39,3,-82.98518889,82,59,6.68,0,0,0,0,3,3,1,0,1,1,2,0,1,0,4,4,0,0,1,CR-124 PARSONS AVE,.,1,0,38,0,2,1,11132016,13,2,34,11,234,2016,0,417,151,996,2,1,1,1,0,7,4,9,8,0,0,0,1,0,0,1,1,234,5
39,1014,0,1,0,44,44,2,0,0,49,12172016,17,0,9,12,0,0,0,9,2016,7,0,1,13,113,14,1,0,2,0,39.89538889,39,53,43.4,3,-83.04536944,83,2,43.33,0,2,1,0,34,34,1,1,1,1,1,0,1,0,4,1,0,0,0,I-270,.,1,0,20,0,2,1,12172016,17,1,3,12,103,2016,0,605,996,0,2,1,1,0,0,7,4,1,8,0,0,0,5,0,0,1,2,54,5
39,1014,1,1,0,44,44,2,0,0,49,12172016,17,0,9,12,0,0,0,9,2016,7,0,1,13,113,14,1,0,2,0,39.89538889,39,53,43.4,3,-83.04536944,83,2,43.33,0,2,1,0,34,34,1,1,1,1,1,0,1,0,4,1,0,0,0,I-270,.,1,0,45,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,1,0,0,0,1,99999,5
39,1015,1,1,14,53,1453,10,0,1800,49,12182016,18,14,38,12,0,0,0,1438,2016,1,0,15,15,1515,12,5,0,2,0,40.06378056,40,3,49.61,1,-83.05695,83,3,25.02,2,0,0,14,46,1446,1,0,2,2,4,0,1,0,1,6,0,0,0,GODOWN RD,.,1,0,30,0,2,1,12182016,18,19,2,12,1902,2016,0,177,348,0,2,1,1,0,0,7,4,9,8,0,0,0,1,0,0,1,2,424,5
39,1015,2,1,14,53,1453,10,0,1800,49,12182016,18,14,38,12,0,0,0,1438,2016,1,0,15,15,1515,12,5,0,2,0,40.06378056,40,3,49.61,1,-83.05695,83,3,25.02,2,0,0,14,46,1446,1,0,2,2,4,0,1,0,1,6,0,0,0,GODOWN RD,.,1,0,73,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,3,9,8,0,0,0,1,0,0,0,1,99999,5
39,1030,1,1,15,48,1548,1,0,0,49,12242016,24,15,40,12,0,0,0,1540,2016,7,0,16,6,1606,12,1,9,2,0,39.90318611,39,54,11.47,1,-83.07133889,83,4,16.82,6,19,1,15,43,1543,4,0,4,2,1,0,1,0,1,1,0,0,0,I-270,.,1,0,38,200,2,1,12242016,24,15,51,12,1551,2016,7,605,600,0,2,1,1,0,0,7,4,9,8,0,0,0,1,8,8,1,1,11,0
39,1030,2,1,15,48,1548,1,0,0,49,12242016,24,15,40,12,0,0,0,1540,2016,7,0,16,6,1606,12,1,9,2,0,39.90318611,39,54,11.47,1,-83.07133889,83,4,16.82,6,19,1,15,43,1543,4,0,4,2,1,0,1,0,1,1,0,0,0,I-270,.,1,0,39,0,2,1,12242016,24,16,21,12,1621,2016,0,1,0,0,2,1,0,0,0,7,4,1,1,0,0,0,1,0,0,1,1,41,5
39,1030,2,2,15,48,1548,1,0,0,49,12242016,24,15,40,12,0,0,0,1540,2016,7,0,16,6,1606,12,1,9,2,0,39.90318611,39,54,11.47,1,-83.07133889,83,4,16.82,6,19,1,15,43,1543,4,0,4,2,1,0,1,0,1,1,0,0,0,I-270,.,1,0,41,996,0,0,12242016,24,17,5,12,1705,2016,0,0,0,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,2,125,5
39,1030,2,3,15,48,1548,1,0,0,49,12242016,24,15,40,12,0,0,0,1540,2016,7,0,16,6,1606,12,1,9,2,0,39.90318611,39,54,11.47,1,-83.07133889,83,4,16.82,6,19,1,15,43,1543,4,0,4,2,1,0,1,0,1,1,0,0,0,I-270,.,1,0,8,996,0,0,12252016,25,3,2,12,302,2016,0,0,0,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,2,1122,5
39,1038,0,1,2,59,259,10,0,1800,49,12182016,18,2,45,12,0,0,0,245,2016,1,0,3,7,307,8,4,0,2,0,39.94345556,39,56,36.44,3,-83.07874444,83,4,43.48,0,0,0,2,52,252,1,1,1,1,2,0,1,0,1,4,0,0,0,CR-143 SULLIVANT AVE,.,1,0,40,.,.,.,12182016,18,5,24,12,524,2016,0,.,.,.,.,.,.,.,0,4,4,1,1,0,0,0,5,1,1,19,1,239,5
39,1038,1,1,2,59,259,10,0,1800,49,12182016,18,2,45,12,0,0,0,245,2016,1,0,3,7,307,8,4,0,2,0,39.94345556,39,56,36.44,3,-83.07874444,83,4,43.48,0,0,0,2,52,252,1,1,1,1,2,0,1,0,1,4,0,0,0,CR-143 SULLIVANT AVE,.,1,0,999,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,9,9,8,0,0,0,1,8,8,0,9,99999,0
39,1057,0,1,16,21,1621,10,0,1800,49,12222016,22,16,15,12,0,0,0,1615,2016,5,0,17,12,1712,8,3,0,2,0,40.01020833,40,0,36.75,1,-83.01019722,83,0,36.71,0,0,1,16,17,1617,1,1,1,1,2,0,3,0,1,4,0,0,0,CR-600 HIGH ST,PATTERSON AVE,2,0,79,996,0,0,12252016,25,0,44,12,44,2016,0,0,0,0,0,0,0,0,0,7,4,9,8,0,0,0,5,0,0,1,1,5629,5
39,1057,1,1,16,21,1621,10,0,1800,49,12222016,22,16,15,12,0,0,0,1615,2016,5,0,17,12,1712,8,3,0,2,0,40.01020833,40,0,36.75,1,-83.01019722,83,0,36.71,0,0,1,16,17,1617,1,1,1,1,2,0,3,0,1,4,0,0,0,CR-600 HIGH ST,PATTERSON AVE,2,0,21,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,2,99999,0
39,1065,1,1,2,42,242,1,0,2270,49,12212016,21,2,30,12,0,0,0,230,2016,4,0,88,88,8888,1,4,0,2,0,40.13711389,40,8,13.61,3,-83.14735,83,8,50.46,0,0,0,2,36,236,1,0,1,1,4,0,1,0,4,6,0,0,0,MUIRFIELD DR,.,1,0,19,232,2,1,12212016,21,2,44,12,244,2016,7,605,407,402,2,1,1,1,0,7,4,9,8,0,0,0,1,8,8,1,1,14,0
