statenum,casenum,vnumber,pnumber,atmcond,city,county,accdate,accday,acchr,accmin,accmon,arf1,arf2,arf3,acctime,caseyear,dayofweek,fhevent,holiday,heavytruck,latitude,latmin,latsec,lightcond,longitude,lonmin,lonsec,manncol,numfatal,nmforms,vforms,rxing,reljuncinter,relrdwy,schlbus,trafid1,age,alcres,alctst,deathdate,dthday,dthhr,dthmin,dthmon,deathtime,dthyr,drugres1,drugres2,drugres3,drugtst1,drugtst2,drugtst3,hispanic,injury,methalc,methdrug,prf1,prf2,prf3,ptype,druginv,alcinvol,race,sex,lagtime
39,373,1,1,1,2270,49,5072007,7,5,34,5,0,0,0,534,2007,2,12,0,0,40.09888889,5,5600,3,-83.16444167,9,5199,4,1,0,4,0,1,1,0,US-33,58,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,373,2,1,1,2270,49,5072007,7,5,34,5,0,0,0,534,2007,2,12,0,0,40.09888889,5,5600,3,-83.16444167,9,5199,4,1,0,4,0,1,1,0,US-33,61,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,373,3,1,1,2270,49,5072007,7,5,34,5,0,0,0,534,2007,2,12,0,0,40.09888889,5,5600,3,-83.16444167,9,5199,4,1,0,4,0,1,1,0,US-33,37,0,1,5072007,7,5,42,5,542,2007,996,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,8
39,373,4,1,1,2270,49,5072007,7,5,34,5,0,0,0,534,2007,2,12,0,0,40.09888889,5,5600,3,-83.16444167,9,5199,4,1,0,4,0,1,1,0,US-33,40,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,373,4,2,1,2270,49,5072007,7,5,34,5,0,0,0,534,2007,2,12,0,0,40.09888889,5,5600,3,-83.16444167,9,5199,4,1,0,4,0,1,1,0,US-33,33,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,0,0,2,8,8,0,1,99999
39,373,4,3,1,2270,49,5072007,7,5,34,5,0,0,0,534,2007,2,12,0,0,40.09888889,5,5600,3,-83.16444167,9,5199,4,1,0,4,0,1,1,0,US-33,50,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,2,8,8,0,1,99999
39,373,4,4,1,2270,49,5072007,7,5,34,5,0,0,0,534,2007,2,12,0,0,40.09888889,5,5600,3,-83.16444167,9,5199,4,1,0,4,0,1,1,0,US-33,32,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,0,0,2,8,8,0,1,99999
39,373,4,5,1,2270,49,5072007,7,5,34,5,0,0,0,534,2007,2,12,0,0,40.09888889,5,5600,3,-83.16444167,9,5199,4,1,0,4,0,1,1,0,US-33,36,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,0,0,2,8,8,0,1,99999
39,375,1,1,1,1800,49,5092007,9,12,7,5,0,0,0,1207,2007,4,12,0,0,39.92638889,55,3500,1,-83.14416389,8,3899,8,1,0,2,0,2,1,0,NORTON RD,49,0,1,5092007,9,16,40,5,1640,2007,996,0,0,1,0,0,7,4,9,8,0,0,0,1,8,8,1,1,433
39,375,2,1,1,1800,49,5092007,9,12,7,5,0,0,0,1207,2007,4,12,0,0,39.92638889,55,3500,1,-83.14416389,8,3899,8,1,0,2,0,2,1,0,NORTON RD,58,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,375,2,2,1,1800,49,5092007,9,12,7,5,0,0,0,1207,2007,4,12,0,0,39.92638889,55,3500,1,-83.14416389,8,3899,8,1,0,2,0,2,1,0,NORTON RD,52,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,0,8,0,2,99999
39,384,1,1,1,1800,49,5232007,23,1,32,5,0,0,0,132,2007,4,31,0,0,39.93665,56,1194,3,-82.8786,52,4296,0,1,0,1,0,13,5,0,I-70,48,28,1,5232007,23,1,42,5,142,2007,0,0,0,0,0,0,7,4,9,8,0,0,0,1,8,1,2,1,10
39,384,1,2,1,1800,49,5232007,23,1,32,5,0,0,0,132,2007,4,31,0,0,39.93665,56,1194,3,-82.8786,52,4296,0,1,0,1,0,13,5,0,I-70,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,2,8,8,0,1,99999
39,409,1,1,1,1800,49,5252007,25,9,21,5,0,0,0,921,2007,6,12,0,0,39.93018889,55,4868,1,-82.87928056,52,4541,5,1,0,2,0,1,1,0,SR-317,28,0,1,5252007,25,11,15,5,1115,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,154
39,409,2,1,1,1800,49,5252007,25,9,21,5,0,0,0,921,2007,6,12,0,0,39.93018889,55,4868,1,-82.87928056,52,4541,5,1,0,2,0,1,1,0,SR-317,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,409,2,2,1,1800,49,5252007,25,9,21,5,0,0,0,921,2007,6,12,0,0,39.93018889,55,4868,1,-82.87928056,52,4541,5,1,0,2,0,1,1,0,SR-317,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,2,99999
39,410,1,1,9,1800,49,5262007,26,5,36,5,0,0,0,536,2007,7,27,4,0,39.93291389,55,5849,2,-82.96459167,57,5253,0,2,0,1,0,2,4,0,LOCKBOURNE-RD,28,18,1,5262007,26,6,12,5,612,2007,600,605,695,1,1,2,7,4,9,8,0,0,0,1,9,9,2,1,36
39,410,1,2,9,1800,49,5262007,26,5,36,5,0,0,0,536,2007,7,27,4,0,39.93291389,55,5849,2,-82.96459167,57,5253,0,2,0,1,0,2,4,0,LOCKBOURNE-RD,23,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,410,1,3,9,1800,49,5262007,26,5,36,5,0,0,0,536,2007,7,27,4,0,39.93291389,55,5849,2,-82.96459167,57,5253,0,2,0,1,0,2,4,0,LOCKBOURNE-RD,25,7,1,5262007,26,6,12,5,612,2007,600,605,695,1,1,2,7,4,9,8,0,0,0,2,8,8,2,1,36
39,438,1,1,1,1800,49,6112007,11,1,3,6,0,0,0,103,2007,2,31,0,0,40.05998056,3,3593,2,-83.08284722,4,5825,0,1,0,1,0,1,2,0,HENDERSON-RD,22,17,3,6112007,11,1,3,6,103,2007,1,0,0,2,0,0,7,4,9,8,0,0,0,1,0,1,1,1,0
39,448,1,1,1,1800,49,6142007,14,0,40,6,0,0,0,40,2007,5,12,0,1,40.11061667,6,3822,2,-82.97899722,58,4439,1,1,0,2,0,15,1,0,I-270,67,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,448,2,1,1,1800,49,6142007,14,0,40,6,0,0,0,40,2007,5,12,0,1,40.11061667,6,3822,2,-82.97899722,58,4439,1,1,0,2,0,15,1,0,I-270,29,5,1,6142007,14,0,56,6,56,2007,402,407,0,1,2,0,7,4,9,8,0,0,0,1,9,9,2,1,16
39,482,1,1,1,1800,49,6152007,15,2,12,6,0,0,0,212,2007,6,12,0,0,39.975,58,3000,3,-83.09971944,5,5899,1,1,0,3,0,1,1,0,I-70,35,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,482,1,2,1,1800,49,6152007,15,2,12,6,0,0,0,212,2007,6,12,0,0,39.975,58,3000,3,-83.09971944,5,5899,1,1,0,3,0,1,1,0,I-70,35,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,2,0,0,0,2,99999
39,482,2,1,1,1800,49,6152007,15,2,12,6,0,0,0,212,2007,6,12,0,0,39.975,58,3000,3,-83.09971944,5,5899,1,1,0,3,0,1,1,0,I-70,38,0,1,6152007,15,2,24,6,224,2007,996,0,0,3,0,0,7,4,9,8,0,0,0,1,9,9,1,1,12
39,482,3,1,1,1800,49,6152007,15,2,12,6,0,0,0,212,2007,6,12,0,0,39.975,58,3000,3,-83.09971944,5,5899,1,1,0,3,0,1,1,0,I-70,23,17,2,0,0,0,0,0,0,0,997,0,0,1,0,0,0,0,9,8,0,0,0,1,1,1,0,1,99999
39,504,1,1,1,0,49,6252007,25,15,26,6,0,0,0,1526,2007,2,52,0,0,39.90194167,54,699,1,-82.89833056,53,5399,0,1,0,1,0,1,5,0,I-270,44,0,1,6252007,25,15,27,6,1527,2007,997,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,7,2,1
39,504,1,2,1,0,49,6252007,25,15,26,6,0,0,0,1526,2007,2,52,0,0,39.90194167,54,699,1,-82.89833056,53,5399,0,1,0,1,0,1,5,0,I-270,48,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,504,1,3,1,0,49,6252007,25,15,26,6,0,0,0,1526,2007,2,52,0,0,39.90194167,54,699,1,-82.89833056,53,5399,0,1,0,1,0,1,5,0,I-270,15,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,504,1,4,1,0,49,6252007,25,15,26,6,0,0,0,1526,2007,2,52,0,0,39.90194167,54,699,1,-82.89833056,53,5399,0,1,0,1,0,1,5,0,I-270,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,0,0,0,2,8,8,0,2,99999
39,521,1,1,1,8730,49,5232007,23,22,5,5,0,0,0,2205,2007,4,33,0,0,40.12568889,7,3248,3,-82.88763333,53,1548,0,1,0,1,0,1,5,0,SUNBURY-RD,18,0,1,5232007,23,22,12,5,2212,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,7
39,548,1,1,1,1800,49,7012007,1,1,38,7,0,0,0,138,2007,1,12,0,0,39.95229444,57,826,3,-82.94436667,56,3972,2,1,0,2,0,2,1,0,ALUM CREEK DR,31,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,2,99999
39,548,1,2,1,1800,49,7012007,1,1,38,7,0,0,0,138,2007,1,12,0,0,39.95229444,57,826,3,-82.94436667,56,3972,2,1,0,2,0,2,1,0,ALUM CREEK DR,33,0,1,7012007,1,2,7,7,207,2007,208,300,304,3,1,2,7,4,9,8,0,0,0,2,8,8,1,1,29
39,548,1,3,1,1800,49,7012007,1,1,38,7,0,0,0,138,2007,1,12,0,0,39.95229444,57,826,3,-82.94436667,56,3972,2,1,0,2,0,2,1,0,ALUM CREEK DR,6,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,548,1,4,1,1800,49,7012007,1,1,38,7,0,0,0,138,2007,1,12,0,0,39.95229444,57,826,3,-82.94436667,56,3972,2,1,0,2,0,2,1,0,ALUM CREEK DR,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,548,2,1,1,1800,49,7012007,1,1,38,7,0,0,0,138,2007,1,12,0,0,39.95229444,57,826,3,-82.94436667,56,3972,2,1,0,2,0,2,1,0,ALUM CREEK DR,34,13,1,0,0,0,0,0,0,0,603,0,0,1,0,0,0,3,9,8,0,0,0,1,1,1,0,1,99999
39,565,1,1,1,1800,49,6302007,30,2,18,6,0,0,0,218,2007,7,42,0,0,40.01457778,0,5248,3,-82.92189722,55,1883,0,1,0,1,0,2,4,0,CITY-GATE-DR,21,7,1,6302007,30,7,47,6,747,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,8,8,2,2,529
39,565,1,2,1,1800,49,6302007,30,2,18,6,0,0,0,218,2007,7,42,0,0,40.01457778,0,5248,3,-82.92189722,55,1883,0,1,0,1,0,2,4,0,CITY-GATE-DR,33,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,582,1,1,1,0,49,7082007,8,2,7,7,0,0,0,207,2007,1,24,0,0,40.05555278,3,1999,2,-83.09769444,5,5170,0,2,0,1,0,1,4,0,US-33,21,18,1,7082007,8,2,24,7,224,2007,600,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,17
39,582,1,2,1,0,49,7082007,8,2,7,7,0,0,0,207,2007,1,24,0,0,40.05555278,3,1999,2,-83.09769444,5,5170,0,2,0,1,0,1,4,0,US-33,26,97,99,7082007,8,2,29,7,229,2007,0,0,0,0,0,0,7,4,9,8,0,0,0,2,9,9,1,1,22
39,582,1,3,1,0,49,7082007,8,2,7,7,0,0,0,207,2007,1,24,0,0,40.05555278,3,1999,2,-83.09769444,5,5170,0,2,0,1,0,1,4,0,US-33,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,623,0,1,1,1800,49,7252007,25,3,54,7,0,0,0,354,2007,4,9,0,0,40.10360833,6,1299,2,-83.06694167,4,99,0,1,1,1,0,1,1,0,SNOUFFER RD,19,0,1,7252007,25,3,54,7,354,2007,600,996,0,1,1,0,7,4,9,8,99,99,99,6,8,8,1,1,0
39,623,1,1,1,1800,49,7252007,25,3,54,7,0,0,0,354,2007,4,9,0,0,40.10360833,6,1299,2,-83.06694167,4,99,0,1,1,1,0,1,1,0,SNOUFFER RD,25,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,8,8,0,1,99999
39,628,1,1,1,1800,49,7292007,29,1,18,7,0,0,0,118,2007,1,52,0,0,39.98388889,59,200,3,-82.98,58,4800,0,1,0,1,0,1,5,0,I-71,20,11,1,0,0,0,0,0,0,0,997,0,0,1,0,0,0,3,9,8,0,0,0,1,1,1,0,1,99999
39,628,1,2,1,1800,49,7292007,29,1,18,7,0,0,0,118,2007,1,52,0,0,39.98388889,59,200,3,-82.98,58,4800,0,1,0,1,0,1,5,0,I-71,22,97,99,7312007,31,10,20,7,1020,2007,0,0,0,0,0,0,1,4,9,8,0,0,0,2,8,8,1,1,5702
39,676,1,1,2,3200,49,8052007,5,13,13,8,0,0,0,1313,2007,1,29,0,0,39.85971944,51,3499,1,-83.08666389,5,1199,0,1,0,1,0,1,5,0,ORDERS RD,46,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,676,1,2,2,3200,49,8052007,5,13,13,8,0,0,0,1313,2007,1,29,0,0,39.85971944,51,3499,1,-83.08666389,5,1199,0,1,0,1,0,1,5,0,ORDERS RD,58,97,99,8052007,5,13,58,8,1358,2007,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,1,45
39,690,1,1,1,8730,49,7032007,3,0,10,7,0,0,0,10,2007,3,42,0,0,40.11489722,6,5363,3,-82.90355278,54,1279,0,1,0,1,0,1,3,0,S SPRING RD,30,0,1,7032007,3,1,40,7,140,2007,300,321,351,1,1,1,7,4,9,8,0,0,0,1,8,8,1,2,130
39,704,1,1,1,1800,49,6232007,23,12,34,6,0,0,0,1234,2007,7,1,0,0,40.00638889,0,2300,1,-83.02332778,1,2398,0,1,0,1,0,1,1,0,OLENTANGY RIVER RD,47,0,1,7052007,5,2,45,7,245,2007,128,177,0,1,1,0,7,4,9,8,0,0,0,1,0,0,1,2,27811
39,709,0,1,1,0,49,8262007,26,3,35,8,0,0,0,335,2007,1,8,0,0,40.10971944,6,3499,2,-82.81,48,3600,0,1,1,1,0,1,1,0,LEE RD,21,23,1,8262007,26,10,9,8,1009,2007,996,0,0,1,0,0,7,4,9,8,4,0,0,5,9,9,1,1,634
39,709,1,1,1,0,49,8262007,26,3,35,8,0,0,0,335,2007,1,8,0,0,40.10971944,6,3499,2,-82.81,48,3600,0,1,1,1,0,1,1,0,LEE RD,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,719,2,1,1,1800,49,7042007,4,22,35,7,0,0,0,2235,2007,4,14,5,0,39.93251111,55,5704,1,-83.08061667,4,5022,4,1,0,1,0,1,5,0,BINNS-BLVD,21,0,1,7112007,11,1,6,7,106,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,8,9,1,2,14631
39,722,1,1,1,0,49,7142007,14,21,40,7,0,0,0,2140,2007,7,11,0,0,40.02876389,1,4355,1,-82.78882222,47,1976,0,1,0,1,0,1,1,0,HAVENS CORNER,34,8,1,7192007,19,6,14,7,614,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,8,1,1,10434
39,745,0,1,1,1800,49,8052007,5,1,57,8,0,0,0,157,2007,1,8,0,0,39.94740833,56,5067,2,-83.09453056,5,4031,0,1,1,1,0,1,1,0,S WILSON,36,20,1,8052007,5,2,30,8,230,2007,1,0,0,1,0,0,7,4,9,8,4,0,0,5,9,9,1,1,33
39,745,1,1,1,1800,49,8052007,5,1,57,8,0,0,0,157,2007,1,8,0,0,39.94740833,56,5067,2,-83.09453056,5,4031,0,1,1,1,0,1,1,0,S WILSON,40,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,745,1,2,1,1800,49,8052007,5,1,57,8,0,0,0,157,2007,1,8,0,0,39.94740833,56,5067,2,-83.09453056,5,4031,0,1,1,1,0,1,1,0,S WILSON,13,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,0,0,0,1,99999
39,776,1,1,1,2780,49,8212007,21,12,2,8,0,0,0,1202,2007,3,27,0,0,40.00589444,0,2122,1,-82.872725,52,2181,0,1,0,1,0,13,5,0,I-270,31,96,0,9042007,4,9,45,9,945,2007,189,304,402,2,2,2,7,4,9,8,0,0,0,1,0,0,1,2,33343
39,787,1,1,1,1800,49,8312007,31,19,0,8,0,0,0,1900,2007,6,12,6,0,39.93856667,56,1884,1,-83.07293056,4,2255,5,1,0,2,0,2,1,0,EAKINS,19,0,1,9012007,1,12,42,9,1242,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,8,8,1,1,1742
39,787,2,1,1,1800,49,8312007,31,19,0,8,0,0,0,1900,2007,6,12,6,0,39.93856667,56,1884,1,-83.07293056,4,2255,5,1,0,2,0,2,1,0,EAKINS,49,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,1,1,0,1,99999
39,818,0,1,1,1800,49,9022007,2,3,15,9,0,0,0,315,2007,1,9,6,0,39.95467222,57,1682,3,-82.84426389,50,3935,0,1,1,1,0,1,1,0,US-40,32,96,0,9022007,2,3,28,9,328,2007,0,0,0,0,0,0,1,4,9,8,4,0,0,6,9,9,1,1,13
39,818,1,1,1,1800,49,9022007,2,3,15,9,0,0,0,315,2007,1,9,6,0,39.95467222,57,1682,3,-82.84426389,50,3935,0,1,1,1,0,1,1,0,US-40,99,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,9,9,0,9,99999
39,819,1,1,1,1800,49,9142007,14,3,21,9,0,0,0,321,2007,6,42,0,0,40.08236389,4,5651,2,-83.10091667,6,330,0,1,0,1,0,3,5,0,AMSTON,18,20,1,9162007,16,5,31,9,531,2007,348,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,5010
39,845,1,1,1,1800,49,9152007,15,14,3,9,0,0,0,1403,2007,7,12,0,1,39.91741667,55,270,1,-83.01429444,0,5146,7,1,0,2,0,1,1,0,I-71,44,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,9,9,0,2,99999
39,845,2,1,1,1800,49,9152007,15,14,3,9,0,0,0,1403,2007,7,12,0,1,39.91741667,55,270,1,-83.01429444,0,5146,7,1,0,2,0,1,1,0,I-71,48,30,1,9152007,15,14,30,9,1430,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,2,27
39,845,2,2,1,1800,49,9152007,15,14,3,9,0,0,0,1403,2007,7,12,0,1,39.91741667,55,270,1,-83.01429444,0,5146,7,1,0,2,0,1,1,0,I-71,33,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,870,1,1,2,0,49,9262007,26,19,10,9,0,0,0,1910,2007,4,42,0,0,39.81386667,48,4992,5,-83.171,10,1560,0,1,0,1,0,1,4,0,289,36,19,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,9,8,0,0,0,1,8,8,0,2,99999
39,870,1,2,2,0,49,9262007,26,19,10,9,0,0,0,1910,2007,4,42,0,0,39.81386667,48,4992,5,-83.171,10,1560,0,1,0,1,0,1,4,0,289,38,0,1,9292007,29,12,45,9,1245,2007,177,337,0,3,1,0,7,4,9,8,0,0,0,2,8,8,1,1,6535
39,870,1,3,2,0,49,9262007,26,19,10,9,0,0,0,1910,2007,4,42,0,0,39.81386667,48,4992,5,-83.171,10,1560,0,1,0,1,0,1,4,0,289,40,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,873,1,1,1,1800,49,9292007,29,21,50,9,0,0,0,2150,2007,7,12,0,0,40.00638889,0,2300,3,-82.96360833,57,4899,2,1,0,2,0,2,1,0,E 25TH AVE,41,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,9,8,8,0,1,99999
39,873,1,2,1,1800,49,9292007,29,21,50,9,0,0,0,2150,2007,7,12,0,0,40.00638889,0,2300,3,-82.96360833,57,4899,2,1,0,2,0,2,1,0,E 25TH AVE,31,0,1,9292007,29,22,1,9,2201,2007,402,407,0,3,3,0,7,4,9,8,0,0,0,9,8,8,2,2,11
39,873,2,1,1,1800,49,9292007,29,21,50,9,0,0,0,2150,2007,7,12,0,0,40.00638889,0,2300,3,-82.96360833,57,4899,2,1,0,2,0,2,1,0,E 25TH AVE,38,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,9,8,0,0,0,1,0,1,0,1,99999
39,873,2,2,1,1800,49,9292007,29,21,50,9,0,0,0,2150,2007,7,12,0,0,40.00638889,0,2300,3,-82.96360833,57,4899,2,1,0,2,0,2,1,0,E 25TH AVE,38,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,881,1,1,1,1800,49,9232007,23,1,32,9,0,0,0,132,2007,1,12,0,0,39.86270833,51,4575,2,-83.00439167,0,1581,2,2,0,2,0,1,1,0,US-23,45,25,1,9232007,23,1,45,9,145,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,2,13
39,881,2,1,1,1800,49,9232007,23,1,32,9,0,0,0,132,2007,1,12,0,0,39.86270833,51,4575,2,-83.00439167,0,1581,2,2,0,2,0,1,1,0,US-23,24,0,1,9232007,23,1,48,9,148,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,16
39,894,1,1,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,50,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,894,1,2,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,17,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,894,2,1,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,34,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,2,99999
39,894,2,2,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,43,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,894,2,3,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,72,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,894,2,4,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,2,99999
39,894,2,5,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,6,96,0,9302007,30,10,15,9,1015,2007,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,1,2323
39,894,3,1,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,43,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,894,4,1,1,6150,49,9292007,29,10,52,9,0,0,0,1052,2007,7,12,0,0,39.87213889,52,1970,1,-82.95208056,57,749,1,1,0,4,0,15,1,0,I-270,38,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,897,1,1,1,1800,49,10042007,4,16,44,10,0,0,0,1644,2007,5,12,0,0,40.05052778,3,190,1,-82.99761389,59,5141,1,1,0,2,0,15,1,0,I-71,75,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,897,2,1,1,1800,49,10042007,4,16,44,10,0,0,0,1644,2007,5,12,0,0,40.05052778,3,190,1,-82.99761389,59,5141,1,1,0,2,0,15,1,0,I-71,27,0,1,10042007,4,16,52,10,1652,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,2,2,8
39,899,1,1,1,0,49,10062007,6,8,30,10,0,0,0,830,2007,7,52,7,0,40.06906111,4,862,1,-82.89039722,53,2543,0,1,0,1,0,1,4,0,CHERRY-BOTTOM-RD,43,0,1,10062007,6,9,10,10,910,2007,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,40
39,902,0,1,1,1800,49,10122007,12,6,41,10,0,0,0,641,2007,6,8,0,0,40.11028889,6,3704,4,-82.97401944,58,2647,0,1,1,1,0,15,1,0,I-270,47,0,1,10122007,12,6,55,10,655,2007,1,0,0,1,0,0,7,4,9,8,2,0,0,5,9,9,2,1,14
39,902,1,1,1,1800,49,10122007,12,6,41,10,0,0,0,641,2007,6,8,0,0,40.11028889,6,3704,4,-82.97401944,58,2647,0,1,1,1,0,15,1,0,I-270,39,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,2,99999
39,917,1,1,1,1800,49,10052007,5,21,25,10,0,0,0,2125,2007,6,12,7,1,39.95327778,57,1180,3,-82.99621111,59,4636,7,1,0,2,0,1,1,0,I-70,24,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
